"","x.X1","x.X2","x.X3","x.X4","x.X5","x.X6","x.X7","x.X8","x.X9","x.X10","y"
"1",0.454242106294259,0.884206217015162,0.763826366979629,0.29005363304168,0.105951840057969,0.321569195715711,0.830272603081539,0.808304734760895,0.124347393866628,0.0845961263403296,15.0913412252475
"2",0.742663544137031,0.782704199897125,0.17000946868211,0.502312088618055,0.780753132887185,0.896273229736835,0.650340543827042,0.00768136931583285,0.580033894628286,0.671739410143346,20.2043952062507
"3",0.158450094750151,0.526339033385739,0.148810443468392,0.673199072247371,0.257545572472736,0.938428235473111,0.375477649504319,0.878105463925749,0.596190298208967,0.505573847563937,12.5745577068554
"4",0.788342451909557,0.288754807086661,0.4053877198603,0.688487563282251,0.352364216698334,0.743590613128617,0.617076437454671,0.747170365648344,0.909008854767308,0.97693274077028,14.9882889443265
"5",0.791386128170416,0.383881693473086,0.100049548782408,0.117227822542191,0.60951770003885,0.343705199658871,0.754081662045792,0.518742771819234,0.803530718199909,0.380853055743501,15.8374334299982
"6",0.981429617386311,0.33103287499398,0.756859222659841,0.863784295739606,0.16730339336209,0.59831778309308,0.98227034532465,0.560100356582552,0.9960508486256,0.735690105240792,19.1651431733917
"7",0.700562631478533,0.33307020762004,0.742348528467119,0.138265359448269,0.350440474227071,0.350132996449247,0.637402342632413,0.637799688847736,0.603542373515666,0.24874666845426,11.2287771199519
"8",0.346268893685192,0.95760649535805,0.808381693903357,0.171565904514864,0.283008349593729,0.763766401447356,0.0381251536309719,0.106585885863751,0.0620147108566016,0.457272375933826,11.8005198372686
"9",0.750987100414932,0.320700792595744,0.512785813072696,0.19878989062272,0.322524295188487,0.244824616471305,0.235220241826028,0.215949294157326,0.803775174310431,0.333366411970928,10.5422207967846
"10",0.84976272447966,0.742255286546424,0.636211064178497,0.59470557840541,0.872776012634858,0.767912708222866,0.335882792016491,0.120844994671643,0.954743749462068,0.349839970935136,16.2391342720657
"11",0.352237714454532,0.106660062680021,0.258042338537052,0.660796810407192,0.555651617236435,0.731576177524403,0.0140238273888826,0.615358871640638,0.528105177450925,0.677033859770745,13.1362308870807
"12",0.601352108409628,0.534235742874444,0.3204873111099,0.828382457140833,0.235798155656084,0.279724147869274,0.994874553754926,0.579878290882334,0.809868964366615,0.639644462382421,18.8146746888818
"13",0.169696236727759,0.934491083957255,0.885523498756811,0.612204206408933,0.922893846174702,0.468596555059776,0.164680467685685,0.141377040883526,0.72142345760949,0.25161824026145,17.7414076547795
"14",0.893688631476834,0.525218882830814,0.187352203531191,0.323631868697703,0.876669835764915,0.792731994064525,0.5767513057217,0.648230893770233,0.77713093534112,0.189269406255335,20.5362129714449
"15",0.013683466706425,0.151287959190086,0.290676941163838,0.91992748202756,0.992258599726483,0.960544740315527,0.847357394639403,0.00327334017492831,0.570974057307467,0.47798884822987,15.7707973726806
"16",0.648549726698548,0.25465687410906,0.838260510237888,0.362559696426615,0.761869198642671,0.417077326448634,0.906696513760835,0.541941445553675,0.037363997194916,0.0862349772360176,13.1552684194527
"17",0.649489251896739,0.348250918323174,0.723497326718643,0.396596550475806,0.757773311110213,0.123535841237754,0.883063140325248,0.954162677051499,0.528707739664242,0.541159402579069,15.4890715943712
"18",0.809554632054642,0.212866270681843,0.290521487593651,0.883546235738322,0.956645726691931,0.479182972572744,0.702812472358346,0.824821252608672,0.874693179968745,0.778863559244201,20.1325105355563
"19",0.260804035002366,0.064478520071134,0.23634656262584,0.436526459641755,0.0196823340374976,0.508993994211778,0.0798827582038939,0.184435471659526,0.634621728910133,0.0372256929986179,5.7032888685507
"20",0.480066434713081,0.256418664939702,0.999882437754422,0.665115539450198,0.830428111599758,0.894724859623238,0.0115491410251707,0.233298683771864,0.854178364854306,0.312482952140272,19.0172991726522
"21",0.341567358002067,0.634933199267834,0.0914324964396656,0.83018867415376,0.649141340749338,0.202080364106223,0.640192167134956,0.435257081408054,0.743440007325262,0.691625400446355,22.7031056947735
"22",0.800526142818853,0.42601062101312,0.997507755411789,0.999115319224074,0.943660106044263,0.967842878773808,0.779962254920974,0.374386927578598,0.791508224327117,0.233928133733571,27.8530369158417
"23",0.402748259017244,0.102659558644518,0.672190431971103,0.258223084965721,0.307681566802785,0.0297237501945347,0.085590043105185,0.100220431573689,0.450967537239194,0.950031660031527,4.40979697463306
"24",0.543110119644552,0.490949649829417,0.121894182171673,0.371523215202615,0.568698369897902,0.431895607383922,0.600569305708632,0.855655216611922,0.569181866012514,0.244801450520754,14.1164383916064
"25",0.585482869064435,0.957513539819047,0.723382221069187,0.608771342085674,0.885670959018171,0.322663651313633,0.226235806476325,0.0629981693346053,0.275106824468821,0.0137338724453002,19.6420440691553
"26",0.373368568718433,0.668727926211432,0.344265200896189,0.902315788436681,0.895577730145305,0.530916524352506,0.602062156191096,0.346156539628282,0.702911215368658,0.74851852376014,21.7968610742237
"27",0.772842285688967,0.297353422502056,0.992987038800493,0.148480110336095,0.681742629269138,0.638970417901874,0.395662684924901,0.544606453040615,0.108891614712775,0.560875435825437,15.7234749933091
"28",0.068886618828401,0.497267006896436,0.0630838391371071,0.67602404509671,0.244752333499491,0.852904435014352,0.921863237861544,0.0850093616172671,0.722341031767428,0.252503748517483,13.3568584093554
"29",0.436996451346204,0.375232619699091,0.784232990350574,0.350103200646117,0.0995062552392483,0.381229862803593,0.239631254225969,0.316852266201749,0.306648319354281,0.35800061491318,10.5616044271601
"30",0.892115365946665,0.37263823626563,0.769706391729414,0.563248798018321,0.866495695663616,0.0772091718390584,0.594346633646637,0.842101435177028,0.752855185652152,0.0926477715838701,19.3963326775261
"31",0.707056919811293,0.0482474956661463,0.667930391384289,0.0274719435255975,0.691468766191974,0.98586964677088,0.49302344257012,0.528617244679481,0.761635642964393,0.612050771713257,7.81778484511187
"32",0.480329823214561,0.892610070528463,0.672791125020012,0.150986960623413,0.741736168041825,0.052958281012252,0.406332073966041,0.603881424991414,0.944014121778309,0.521284130169079,17.1619161503081
"33",0.615476822946221,0.172236691229045,0.745165119180456,0.772152633639053,0.789389298064634,0.8324692142196,0.65559608512558,0.799760544672608,0.125273499172181,0.6038897363469,15.9752804152301
"34",0.484097878681496,0.451435370603576,0.640282036503777,0.71051197941415,0.85471682343632,0.877664130646735,0.144032082054764,0.0273803903255612,0.206055798800662,0.664434225065634,17.7630142396862
"35",0.00751657225191593,0.450563584687188,0.225480293855071,0.65829783026129,0.82808618620038,0.349070450523868,0.111797714605927,0.579545291373506,0.588739490136504,0.832554633496329,12.2892562755611
"36",0.454171800520271,0.400544139323756,0.929570234380662,0.809061069739982,0.174251166405156,0.405986072029918,0.637647127499804,0.344091242179275,0.188360619591549,0.101066583534703,19.4730711156921
"37",0.681169773451984,0.0904730793554336,0.565727852052078,0.992204198613763,0.548127288930118,0.710027396678925,0.4425267749466,0.40636357688345,0.648123032180592,0.763216304592788,14.7878693871487
"38",0.1876836263109,0.590273657813668,0.443804207025096,0.883370966650546,0.831735304789618,0.41239732131362,0.975112645421177,0.937077656155452,0.0990317119285464,0.289510740200058,16.1792631720347
"39",0.710960914148018,0.400134084746242,0.032126835314557,0.865792970405892,0.220079220132902,0.930907845497131,0.795010870089754,0.1415185558144,0.000373709015548229,0.995477616088465,24.4519128103977
"40",0.142749266466126,0.489358993945643,0.485329956747591,0.352262084838003,0.771654736250639,0.362432385794818,0.193145534954965,0.7194358559791,0.942783423699439,0.514591364888474,9.82092278457084
"41",0.968260671244934,0.512655620230362,0.672556907869875,0.372596963541582,0.606135207461193,0.129139851778746,0.863945838762447,0.728648918680847,0.442717358237132,0.252169022569433,18.8175553452601
"42",0.587241127155721,0.470656259218231,0.681869861669838,0.00660055014304817,0.941120791248977,0.896090041846037,0.455422883154824,0.475630999775603,0.984516797587276,0.321180731756613,13.4455110217561
"43",0.920470555312932,0.135328566422686,0.621875958517194,0.0029782373458147,0.444297690642998,0.595708603272215,0.672109495615587,0.600025924853981,0.681332079460844,0.750086274696514,7.20181220885561
"44",0.564049968961626,0.494332385016605,0.991316699888557,0.367549250135198,0.751917161978781,0.379967223852873,0.320834533311427,0.100263004889712,0.983242027694359,0.67779896245338,19.4169234074389
"45",0.130657768109813,0.23891980224289,0.926205249270424,0.362510291393846,0.187636103248224,0.662493512965739,0.513662728480995,0.676312216091901,0.871291154529899,0.567911964608356,11.1421040557439
"46",0.566166631411761,0.19896377925761,0.937802859116346,0.0483394877519459,0.318676184630021,0.953824783209711,0.893683557631448,0.543527620378882,0.695242606801912,0.278759735170752,7.55522121984591
"47",0.204998827539384,0.35164234903641,0.674073335947469,0.151800808729604,0.273857373511419,0.149275807663798,0.720063113374636,0.496104314690456,0.656986466841772,0.0121772340498865,7.10148325217294
"48",0.480529390508309,0.424462136812508,0.133545058080927,0.23194847535342,0.31830080691725,0.900102473795414,0.00639712833799422,0.570171122206375,0.650187780149281,0.300973570672795,13.9678231815267
"49",0.0133259475696832,0.930165125522763,0.705975582590327,0.401426597498357,0.677919921465218,0.0896597108803689,0.983373562572524,0.759473314741626,0.642685632454231,0.755197437480092,8.78912274971997
"50",0.798736676108092,0.887737428536639,0.846389647806063,0.171473739668727,0.705251618754119,0.144293482881039,0.615197035484016,0.680912008741871,0.0838320788461715,0.461064648814499,16.1284347875378
"51",0.26936411485076,0.646031502401456,0.0906409767922014,0.547473736107349,0.000284151872619987,0.672876453027129,0.900687731802464,0.929639496374875,0.523663809988648,0.864375452278182,12.0253912697905
"52",0.289357648929581,0.291383670642972,0.27325142850168,0.201436286093667,0.300614747451618,0.154036950785667,0.164793784497306,0.826840589754283,0.388415183406323,0.517926393775269,6.70722199718559
"53",0.345644194865599,0.40111150755547,0.699739767704159,0.967896781628951,0.4002966939006,0.366612371988595,0.430744394194335,0.792629669653252,0.463429850526154,0.837762514827773,18.1167225680748
"54",0.724544761469588,0.563089946517721,0.355999286985025,0.545081913471222,0.0861481782048941,0.838515781331807,0.767972287256271,0.466551969991997,0.864018600201234,0.605762170860544,16.5302628521557
"55",0.854152797488496,0.998329804744571,0.304124688031152,0.801280731800944,0.308406854979694,0.175373762613162,0.38844677596353,0.54876993293874,0.172345657367259,0.433570543071255,14.3679407576025
"56",0.765647345688194,0.509841074701399,0.112891087075695,0.849111719056964,0.0946051594801247,0.285586757352576,0.773701815865934,0.131906716153026,0.428648497909307,0.91304124891758,21.179689070812
"57",0.892924115760252,0.805316827492788,0.360819621710107,0.176792894722894,0.270641083829105,0.861163013149053,0.590109546668828,0.238369527040049,0.65150741697289,0.836139911552891,12.5575759423056
"58",0.600323975086212,0.776314227841794,0.0647022081539035,0.928435216424987,0.671481605153531,0.12650521658361,0.426316202618182,0.14343731966801,0.961909273639321,0.807240974856541,26.5747150364197
"59",0.147758582606912,0.4302704972215,0.979857973987237,0.0191481297370046,0.000369698973372579,0.0734830908477306,0.843555932398885,0.445864896522835,0.601297616027296,0.542426950065419,6.7598986296349
"60",0.496428477577865,0.170828798320144,0.189236244885251,0.167003793874756,0.417054398451,0.488711973885074,0.522318530362099,0.0532364740502089,0.707536744186655,0.425423405366018,9.83860453000798
"61",0.766687608091161,0.825470767449588,0.423044175375253,0.0340214110910892,0.333890610840172,0.716083338949829,0.542625730624422,0.00487960246391594,0.313775156391785,0.897786058019847,11.2860141674151
"62",0.193134273169562,0.143821567762643,0.519798271823674,0.178666567662731,0.45685830200091,0.48983886721544,0.0252384098712355,0.687875079223886,0.909119798103347,0.510895142331719,6.11207404715661
"63",0.253059180919081,0.41187314176932,0.652660554973409,0.241321156499907,0.033398434985429,0.287860659882426,0.635571802733466,0.936712689930573,0.475375905632973,0.178514573723078,6.0898574378297
"64",0.244095711037517,0.0960970176383853,0.663747331127524,0.499805152183399,0.851616726955399,0.368644369766116,0.91706020780839,0.650619121268392,0.878437507199124,0.80806720815599,10.5865197522418
"65",0.99712435551919,0.740859603742138,0.69336761510931,0.475762971909717,0.0170518481172621,0.526980917202309,0.883453941205516,0.880649628816172,0.647281479323283,0.835808534407988,13.8397347225906
"66",0.932027862407267,0.43560096854344,0.380305333295837,0.278469374869019,0.896134303882718,0.569744055857882,0.0835838888306171,0.345595606369898,0.692776833893731,0.0864104426000267,17.8864950569122
"67",0.875448904000223,0.177216472104192,0.320088577689603,0.102408414008096,0.369100503157824,0.171121188672259,0.416519050253555,0.639167325338349,0.107823303900659,0.442880408139899,8.16426792664442
"68",0.0956439184956253,0.291295103728771,0.705689201597124,0.0403081406839192,0.958883753977716,0.374360111076385,0.763457324588671,0.883375492878258,0.213394952239469,0.730798681499436,5.26995586201675
"69",0.0556156910024583,0.309210057836026,0.69813494826667,0.413574944250286,0.361775696044788,0.30960004683584,0.857946149306372,0.818167007761076,0.252699758391827,0.167102249106392,6.58357187494381
"70",0.0122620197944343,0.248626549262553,0.0025477719027549,0.463299015071243,0.894487116718665,0.749690007884055,0.802040182286873,0.271941125625744,0.250950691755861,0.313057795865461,15.0547318022625
"71",0.108399217715487,0.0896805597003549,0.784287050832063,0.346101350616664,0.414411693811417,0.157212276943028,0.345010116230696,0.0106185139156878,0.852143022697419,0.107375129591674,8.32134535333621
"72",0.125510215060785,0.908876954810694,0.483607166446745,0.530246254056692,0.59301137086004,0.529089312069118,0.307715800823644,0.854599515441805,0.626823756610975,0.962517029140145,10.7620701671855
"73",0.89903574064374,0.127204720629379,0.483498292509466,0.630126898409799,0.30873656575568,0.580451900837943,0.766214282251894,0.981660906691104,0.228624981129542,0.903481349814683,12.3928376985825
"74",0.361738770967349,0.498355307616293,0.25583628914319,0.0555676845833659,0.378876231377944,0.970353187294677,0.489877052605152,0.861543502891436,0.611099229892716,0.253745433874428,8.30127712776524
"75",0.84182769828476,0.80053594475612,0.170101678697392,0.939047137275338,0.676796201849356,0.312729641329497,0.478561412077397,0.354651534929872,0.296267624245957,0.106297123478726,22.8815142333565
"76",0.436331636505201,0.073716402053833,0.550808827159926,0.585506027098745,0.493721625767648,0.0299309187103063,0.303767087170854,0.294890927616507,0.0723490735981613,0.396664808038622,8.4679590201039
"77",0.863872232148424,0.725258433725685,0.552022813586518,0.967702044406906,0.991517791058868,0.439667186001316,0.471212004311383,0.939012495568022,0.4657346829772,0.14182100398466,24.5694907030914
"78",0.181297161616385,0.967801541090012,0.789741544984281,0.767269937554374,0.579488961724564,0.0827157134190202,0.80716552445665,0.805476147681475,0.0505897591356188,0.261117905611172,17.3076583882268
"79",0.695372546324506,0.899974545231089,0.141732350224629,0.307995420414954,0.366510775871575,0.0399808830115944,0.0372391857672483,0.829254589509219,0.862303563393652,0.746194591978565,16.809095229376
"80",0.981215097010136,0.402029263786972,0.486628751270473,0.0492498753592372,0.446407885989174,0.808714638464153,0.688808538019657,0.476065210299566,0.794734018854797,0.35264571942389,10.6673950471157
"81",0.539530455833301,0.372883220901713,0.230848197825253,0.86494773440063,0.405022373888642,0.0801625056192279,0.507187801413238,0.855923909228295,0.21846772916615,0.192263135220855,18.2413730578648
"82",0.91152229718864,0.580169975757599,0.449367239605635,0.180900210980326,0.682265877490863,0.143966884585097,0.267856044461951,0.623655665200204,0.931069385958835,0.399770358810201,13.8805911159795
"83",0.0966639742255211,0.782758566783741,0.309980927035213,0.0959649083670229,0.955156410811469,0.108655161689967,0.997865398647264,0.0511588149238378,0.752238111337647,0.169151206035167,10.4556152810394
"84",0.56298572011292,0.82768536452204,0.605571256484836,0.739864364266396,0.687710858182982,0.444631369085982,0.847016104729846,0.911694562528282,0.154860779875889,0.37603480159305,21.7894581357182
"85",0.798243497498333,0.0233903238549829,0.442168978741392,0.635896167019382,0.182810944039375,0.56659343582578,0.711613775463775,0.314834632910788,0.198673433391377,0.616760332835838,8.67246470283915
"86",0.195938419550657,0.070690278429538,0.381400595186278,0.956479938700795,0.14544619130902,0.543205257738009,0.688186475541443,0.550923956325278,0.432612756500021,0.35766215599142,12.2161795472615
"87",0.442413705168292,0.0173735108692199,0.331841641105711,0.464283972512931,0.601796773029491,0.422032143687829,0.118769345106557,0.0299004632979631,0.463541439268738,0.00702531007118523,9.20391841619852
"88",0.696645339950919,0.469655627384782,0.742020555073395,0.359774011420086,0.980240205070004,0.0769794515799731,0.910786537220702,0.416265805950388,0.941018550191075,0.373666434315965,19.3715411234245
"89",0.31390556646511,0.460607008310035,0.794310245662928,0.782790082041174,0.952249424997717,0.991226733196527,0.724794915178791,0.284633686998859,0.622850478626788,0.58573410497047,17.7018348828055
"90",0.0899844912346452,0.271386348642409,0.65695026004687,0.409228319302201,0.566696394002065,0.576087048975751,0.439317888580263,0.65353959845379,0.344953001942486,0.412274401867762,6.7582735503003
"91",0.160349977901205,0.910519551252946,0.649758187821135,0.0728997441474348,0.70473489863798,0.0380479490850121,0.0861625883262604,0.185442038346082,0.456689618062228,0.00989323598332703,9.380534367128
"92",0.754708585096523,0.962727658916265,0.796924703521654,0.994669865816832,0.583364287856966,0.609412878518924,0.468781360657886,0.0239767702296376,0.319426407571882,0.606485744938254,23.2812719238717
"93",0.774737452855334,0.961444822605699,0.584961299551651,0.734340720809996,0.165737801697105,0.114933207398281,0.787398794665933,0.754960123682395,0.436868044547737,0.474280960159376,15.9990029433536
"94",0.944118484854698,0.686084104701877,0.282448593759909,0.76610758411698,0.713079455541447,0.797710872255266,0.327828970737755,0.0305847823619843,0.632761695189402,0.667454801965505,20.5362326428594
"95",0.546605301089585,0.550117532955483,0.337643237784505,0.666026095394045,0.468650326132774,0.289384895237163,0.000419873744249344,0.0423378255218267,0.870115176076069,0.931843948084861,17.3120658322772
"96",0.352008795132861,0.204469299176708,0.208020599093288,0.826287743635476,0.369610857916996,0.429538287688047,0.184075271710753,0.166939890943468,0.0832502478733659,0.742928043240681,15.4993481999769
"97",0.848147236043587,0.203024062793702,0.432308154646307,0.964507160475478,0.349524976918474,0.978184919804335,0.547950972337276,0.482670333003625,0.285539086908102,0.114477204158902,15.699980305196
"98",0.0400087942834944,0.00767825008369982,0.988617882365361,0.901717491680756,0.0612375896889716,0.600985180586576,0.053368907654658,0.796916533960029,0.190310170641169,0.713443940738216,13.5364636842366
"99",0.16815423918888,0.945421564625576,0.127727481536567,0.257951802341267,0.315269998041913,0.0592961220536381,0.397266014479101,0.0395839645061642,0.775580542394891,0.779066875111312,12.9519416411911
"100",0.123018817976117,0.416049029678106,0.963280028430745,0.340972121572122,0.0214573421981186,0.257251520408317,0.639706430025399,0.0390488421544433,0.530524105299264,0.0922355349175632,8.99739623911743
"101",0.382362646516412,0.998444852419198,0.791205794317648,0.0971953179687262,0.682867573807016,0.902112374082208,0.245222285622731,0.582884571049362,0.277083078399301,0.142483324743807,14.2320939770799
"102",0.921979987993836,0.806893133791164,0.738029691623524,0.360441862605512,0.478010996710509,0.374826112529263,0.701428594067693,0.0974212870933115,0.638817343162373,0.785724720917642,15.1345427630868
"103",0.161549595417455,0.286997470306233,0.74583847168833,0.0521614791359752,0.305282244458795,0.505507219582796,0.068198653170839,0.554857353447005,0.864930476760492,0.183729129144922,3.62958402912492
"104",0.0529689404647797,0.841413007583469,0.840847606305033,0.347286299103871,0.370218264404684,0.314427066827193,0.850504311965778,0.498157194117084,0.565957911545411,0.127050157869235,9.28495712304376
"105",0.914815229363739,0.40551603003405,0.966331753879786,0.392417284427211,0.985649026930332,0.0363474613986909,0.489309431053698,0.706069333478808,0.980676037725061,0.462197456276044,22.6295808387019
"106",0.497267937520519,0.923165545566007,0.723925853613764,0.297300330130383,0.909141452983022,0.960106253856793,0.575982017442584,0.551776834763587,0.304059476591647,0.744945259066299,17.6065386911725
"107",0.367355663795024,0.277243044460192,0.109501471975818,0.23530239216052,0.698371680919081,0.320703177712858,0.502121024997905,0.739067442947999,0.923345667077228,0.252507661003619,11.76183376342
"108",0.675194168929011,0.222222177544609,0.941963410004973,0.52314182696864,0.267304382286966,0.266513418173417,0.342278727097437,0.289775859564543,0.627138165291399,0.936888591153547,14.5677648651371
"109",0.166693554027006,0.0948062294628471,0.733835281105712,0.577038518153131,0.381205470534042,0.603293894790113,0.502260540844873,0.0549339218996465,0.1023803811986,0.861644606105983,9.74314281462467
"110",0.653160632355139,0.911027156747878,0.00802915426902473,0.0404817652888596,0.931911804247648,0.413347059627995,0.928857886232436,0.408921224996448,0.770485349232331,0.767028988571838,20.5183122809507
"111",0.386549858609214,0.0346054921392351,0.92418548790738,0.607737949118018,0.692922809394076,0.228834801586345,0.784734293119982,0.458889958914369,0.962617167504504,0.55417856387794,15.4841151967343
"112",0.454731669975445,0.731579403858632,0.601196853676811,0.621750890277326,0.742590291658416,0.0467019432689995,0.986540888436139,0.675991737516597,0.580194585490972,0.142364332219586,19.313420069633
"113",0.278176225721836,0.835127183469012,0.780077370814979,0.230841892771423,0.388970302883536,0.645290400832891,0.638218835927546,0.308612999971956,0.50670060957782,0.576412710361183,10.6226448680189
"114",0.00395344174467027,0.818699238821864,0.926535602426156,0.333157342858613,0.243455086601898,0.280261475825682,0.112755373585969,0.155089042149484,0.455347493058071,0.74078747886233,9.85265789064981
"115",0.629694983828813,0.249142251908779,0.522885939339176,0.310461360495538,0.643074336461723,0.33776470227167,0.0271275455597788,0.360128001309931,0.776832062983885,0.314628042746335,11.6665980788736
"116",0.842739669373259,0.796585316071287,0.948675507912412,0.963135909289122,0.161724597681314,0.250787921715528,0.214084749110043,0.131581421708688,0.167442715959623,0.160399758955464,21.5527571425046
"117",0.409391473513097,0.0068534582387656,0.0594825185835361,0.833736122353002,0.844374675070867,0.773705104598776,0.491801576456055,0.664956428809091,0.805478680646047,0.531862507108599,16.5618083294268
"118",0.592066646320745,0.817505632294342,0.921583297895268,0.722402289044112,0.831829636124894,0.890934255206957,0.389880279544741,0.661317097488791,0.347746995510533,0.49396644695662,24.9126558078269
"119",0.513193472987041,0.29947892925702,0.105150001356378,0.482686539879069,0.88949579698965,0.700884510064498,0.554281480610371,0.785762354033068,0.273429549532011,0.086242334684357,17.6615733021021
"120",0.734381848247722,0.56137890717946,0.460780810331926,0.945084330858663,0.286223411560059,0.680314652854577,0.426708886632696,0.703384038293734,0.947977591538802,0.0490693582687527,20.7557335102249
"121",0.678411314962432,0.594210182316601,0.0758621089626104,0.637190870707855,0.323728619376197,0.323197389952838,0.681546861305833,0.4327576556243,0.725499241612852,0.650382189778611,19.5053725010516
"122",0.997771413996816,0.629845925606787,0.216270292643458,0.970960519742221,0.731032219948247,0.846174896461889,0.723496702732518,0.506638225866482,0.672277167672291,0.878336094552651,22.8105866552675
"123",0.827073684660718,0.565591552294791,0.436415176140144,0.411888876464218,0.628686890937388,0.845377776538953,0.00114686670713127,0.69286677450873,0.715420789318159,0.517092603957281,18.5146458979816
"124",0.638883188832551,0.317053665174171,0.793844308238477,0.991760321659967,0.939525578636676,0.108573093311861,0.461521450662985,0.688408379210159,0.30666575813666,0.197235657600686,21.6480083460467
"125",0.908012227155268,0.775175469228998,0.629437116673216,0.745169860078022,0.523103639483452,0.403864230727777,0.223323830869049,0.694806579267606,0.452159058302641,0.848316850140691,18.7959334696374
"126",0.321452377829701,0.42249439121224,0.180013544624671,0.316322342259809,0.272481830092147,0.258810196304694,0.223274629097432,0.323981920722872,0.0481768054887652,0.13207851559855,9.38934205996545
"127",0.0815684704575688,0.303212785627693,0.648443645564839,0.26917224470526,0.352060232544318,0.919428542256355,0.560859682504088,0.626265155384317,0.833839190425351,0.783180122962222,6.80272437719316
"128",0.944788058986887,0.108674902934581,0.160861788783222,0.727986057521775,0.699354025069624,0.443926199804991,0.922887130174786,0.298066108254716,0.134865024127066,0.404515939531848,15.9019387499927
"129",0.0716404465492815,0.535106286406517,0.795504482928663,0.0565580613911152,0.368608468445018,0.72301536751911,0.783155036857352,0.801974968286231,0.198024164419621,0.868750641820952,3.95627086096102
"130",0.154546198202297,0.93431789544411,0.788913469295949,0.683174890698865,0.609387071337551,0.701643803855404,0.20592220663093,0.601076663238928,0.78933292068541,0.19603385636583,14.9851303732846
"131",0.556240205187351,0.655231474898756,0.0342643905896693,0.0851269441191107,0.0990525903180242,0.439953941851854,0.574942388338968,0.480971373384818,0.74009510083124,0.922529969131574,16.3913998544683
"132",0.685793250100687,0.431486636167392,0.782495201798156,0.576543127419427,0.531061904272065,0.632448404561728,0.107940598390996,0.197223293827847,0.859672304010019,0.542595969280228,16.9338747430856
"133",0.125045733060688,0.532401374308392,0.13415139564313,0.892514207866043,0.519017034675926,0.337076677475125,0.0763489273376763,0.721915751229972,0.206840532366186,0.4445967792999,15.2116494093908
"134",0.106297586113214,0.611406309297308,0.248659247066826,0.708735603140667,0.190626579103991,0.844476812519133,0.299055571435019,0.125401258701459,0.13762578042224,0.51289404486306,11.6105064370457
"135",0.91832159482874,0.593447399558499,0.951698028016835,0.323902967851609,0.552976073231548,0.550439923070371,0.324026195332408,0.37553926021792,0.106456961948425,0.112525419564918,19.1048883476374
"136",0.508404011605307,0.459394674282521,0.0564615761395544,0.0635069622658193,0.79604633920826,0.123931353213266,0.361172209726647,0.571584094548598,0.549766179407015,0.996625386876985,15.6775741774419
"137",0.644864144269377,0.500394184375182,0.134267095243558,0.54942177166231,0.0710621159523726,0.514567341422662,0.397498125443235,0.601841457886621,0.277884560637176,0.831232493976131,15.7043983754307
"138",0.370493187801912,0.771616347366944,0.149347512517124,0.78798296675086,0.815210239030421,0.108787196222693,0.324570496333763,0.240916232811287,0.498011610470712,0.414888337254524,22.4779806935968
"139",0.804613871732727,0.290159773081541,0.0679850673768669,0.946958499262109,0.939091803506017,0.246799333486706,0.284573782235384,0.112672361545265,0.23406822187826,0.0941625826526433,24.947429890284
"140",0.660540394484997,0.753795475931838,0.307121569523588,0.539113510167226,0.90404406725429,0.491514442954212,0.269776836037636,0.460348093649372,0.0568896529730409,0.543838451383635,19.739384080769
"141",0.045041267061606,0.793928162194788,0.0362767635378987,0.185466800350696,0.193810963770375,0.447941727470607,0.906805416336283,0.391323149437085,0.490337322931737,0.32898215437308,6.77142118982297
"142",0.539275464368984,0.325132002821192,0.0121661645825952,0.3478162297979,0.367100321454927,0.280784025322646,0.463689053198323,0.598056996241212,0.543922933051363,0.855956863611937,15.4879268500849
"143",0.726398287340999,0.803413988091052,0.640437326394022,0.787181730614975,0.970003244001418,0.972769610816613,0.455321836983785,0.524087463971227,0.482280263211578,0.167609344469383,22.5803450229813
"144",0.858883563196287,0.205599456792697,0.495589793194085,0.0575091897044331,0.0276842045132071,0.116633443394676,0.323588659521192,0.00574076920747757,0.293640536954626,0.234446184709668,6.14855715397521
